Orden,Apellido,Freq1,Freq2,Freq3
35.172,SOMOZAS,64,60,..
35.173,ALADOS,64,59,..
35.174,ARLANDEZ,64,59,..
35.175,CAVIELLES,64,59,..
35.176,CORALES,64,59,..
35.177,MAIDA,64,59,..
35.178,PELET,64,59,..
35.179,SANCAN,64,59,..
35.180,ALDIR,64,58,..
35.181,LLORELLA,64,58,..
35.182,MONTCUSI,64,58,..
35.183,RUTLLANT,64,58,..
35.184,SOBALER,64,58,..
35.185,VENTALLO,64,58,..
35.186,DESPAIGNE,64,57,..
35.187,GORLAT,64,57,..
35.188,LAZCANOTEGUI,64,57,..
35.189,LOPEZ CERON,64,57,..
35.190,ORIAS,64,57,..
35.191,RODELES,64,57,..
35.192,VIADIU,64,57,..
35.193,AZAÑERO,64,56,..
35.194,CALDERAS,64,56,..
35.195,JEMEZ,64,56,..
35.196,SADARANGANI,64,55,22
35.197,MARNOTES,64,55,5
35.198,ARDANA,64,55,..
35.199,ARMAÑAC,64,55,..
35.200,BUISAC,64,55,..
35.201,ELEJABEITIA,64,55,..
35.202,LAMUS,64,55,..
35.203,MAMAN,64,55,..
35.204,RIPIO,64,54,..
35.205,SANTEUGINI,64,54,..
35.206,TUSQUETS,64,54,..
35.207,VADILLOS,64,54,..
35.208,WAHNON,64,54,..
35.209,BUJEIRO,64,53,..
35.210,PORFIRIO,64,53,..
35.211,TAFANER,64,53,..
35.212,VELLVEHI,64,53,..
35.213,XERCAVINS,64,53,..
35.214,ALBARREAL,64,52,..
35.215,DAUDE,64,52,..
35.216,IGARETA,64,52,..
35.217,MARROZOS,64,52,..
35.218,ROMAN NARANJO,64,52,..
35.219,ARENADO,64,51,..
35.220,BENGUEREL,64,51,..
35.221,CERVO,64,51,..
35.222,CHIARA,64,51,..
35.223,EL HASSAN,64,51,..
35.224,METAUTE,64,51,..
35.225,MOH SALEM,64,51,..
35.226,MOLAR,64,51,..
35.227,PRESTES,64,51,..
35.228,SALOBRAL,64,51,..
35.229,ARISTOY,64,50,..
35.230,BALBOTEO,64,50,..
35.231,LEANIZBARRUTIA,64,50,..
35.232,CARADUJE,64,49,..
35.233,FONT DE MORA,64,49,..
35.234,LLARDEN,64,49,..
35.235,VILAMU,64,49,..
35.236,ARRAYA,64,48,..
35.237,COULLAUT,64,48,..
35.238,CUNYAT,64,48,..
35.239,ESCOTTO,64,48,..
35.240,GOMEZ LECHON,64,48,..
35.241,IRULEGI,64,48,..
35.242,JODA,64,48,..
35.243,NEU,64,48,..
35.244,OTONDO,64,48,..
35.245,QUIRINO,64,48,..
35.246,REBAGLIATO,64,48,..
35.247,ZAITEGUI,64,48,..
35.248,BUCHO,64,47,..
35.249,MURAY,64,47,..
35.250,PUELMA,64,47,..
35.251,BARTIBAS,64,46,..
35.252,DIAZ DE ILARRAZA,64,46,..
35.253,GORRITXO,64,46,..
35.254,ANTXUSTEGI,64,45,..
35.255,CARLE,64,45,..
35.256,CASILARI,64,45,..
35.257,OT,64,45,..
35.258,PAPALEO,64,45,..
35.259,PAYE,64,45,..
35.260,POMPAS,64,45,..
35.261,ARANSAEZ,64,44,..
35.262,BUCES,64,44,..
35.263,GARCIA RICO,64,44,..
35.264,RUFFO,64,44,..
35.265,DEL SOCORRO,64,43,..
35.266,ESPORAS,64,43,..
35.267,MANJABACAS,64,43,..
35.268,MEXIA,64,43,..
35.269,MOISEN,64,43,..
35.270,PILAPANTA,64,43,..
35.271,SANJERONIMO,64,43,..
35.272,TACHO,64,43,..
35.273,DAMYANOV,64,42,..
35.274,DE BERNARDI,64,42,..
35.275,ENCHEVA,64,42,..
35.276,GORRITXATEGI,64,42,..
35.277,INCINILLAS,64,42,..
35.278,SANGUIAO,64,42,..
35.279,SOBREVIAS,64,42,..
35.280,BOTTO,64,41,..
35.281,MANADA,64,41,..
35.282,MORDAN,64,41,..
35.283,CHAVALA,64,40,..
35.284,FORQUE,64,40,..
35.285,MACHETTI,64,40,..
35.286,SANCHEZ DEL CAMPO,64,40,..
35.287,SEÑE,64,40,..
35.288,ZOREDA,64,40,..
35.289,ARENSE,64,39,..
35.290,CRUANYES,64,39,..
35.291,KEBIR,64,39,..
35.292,MARTINEZ OSORIO,64,39,..
35.293,ALENYA,64,38,..
35.294,TRECET,64,38,..
35.295,FAKIHI,64,37,..
35.296,DIAZ CORDOVES,64,36,..
35.297,MUELLE,64,36,..
35.298,VIALE,64,36,..
35.299,ANTONIN,64,35,..
35.300,BAKOUH,64,35,..
35.301,EL HAOUHAY,64,35,..
35.302,ZUBEROGOITIA,64,35,..
35.303,CONDOMINES,64,34,..
35.304,DE LEDESMA,64,34,..
35.305,LIMAM,64,34,..
35.306,MIRATS,64,34,..
35.307,RECOVER,64,34,..
35.308,SANCHEZ QUIÑONES,64,34,..
35.309,APOSTOLOV,64,33,..
35.310,ESPETON,64,33,..
35.311,JAHA,64,33,..
35.312,SON,64,33,..
35.313,VALLEJERA,64,33,..
35.314,AMELIN,64,32,..
35.315,DARWISH,64,32,..
35.316,AKKI,64,31,..
35.317,BOGGIO,64,31,..
35.318,FREITAG,64,31,..
35.319,HAMMOUMI,64,31,..
35.320,JAIDI,64,31,..
35.321,TISNER,64,31,..
35.322,VOLPINI,64,31,..
35.323,CARTIER,64,29,..
35.324,DEMIREVA,64,29,..
35.325,KEY,64,29,..
35.326,CHARPENTIER,64,28,..
35.327,BOUFOUSS,64,27,..
35.328,ABADI,64,26,..
35.329,VU,64,26,..
35.330,ASSA,64,25,..
35.331,FALAH,64,25,..
35.332,CIMINO,64,24,..
35.333,HASSAINE,64,24,..
35.334,MAKRANE,64,24,..
35.335,NAFI,64,24,..
35.336,BOULAHROUZ,64,23,5
35.337,EL MILOUDI,64,23,..
35.338,SCOTTO,64,23,..
35.339,EL WALI,64,22,5
35.340,MOELLER,64,22,..
35.341,BAKKARI,64,21,..
35.342,ENNAHOUTI,64,21,..
35.343,NSI,64,21,..
35.344,ZOHRI,64,21,..
35.345,EL KHADRAOUI,64,20,..
35.346,MAGHNOUJ,64,20,..
35.347,ZEMOURI,64,20,..
35.348,CHELLAY,64,19,14
35.349,HAYON,64,19,..
35.350,BOURHIM,64,18,..
35.351,DI DOMENICO,64,18,..
35.352,EL MOUMEN,64,18,..
35.353,KRUK,64,18,..
35.354,TAWFIK,64,18,..
35.355,BENSELLAM,64,17,..
35.356,EL ABD,64,17,..
35.357,EL ABDALLAOUI,64,17,..
35.358,EL HANDAOUI,64,17,..
35.359,GARCIA LEGAZ,64,17,..
35.360,KOEHLER,64,17,..
35.361,MCINTOSH,64,17,..
35.362,BYKOVA,64,16,..
35.363,DENISOV,64,16,..
35.364,EL MOKADMI,64,16,..
35.365,SALIFU,64,16,..
35.366,OKORIE,64,15,5
35.367,BAHLOULI,64,15,..
35.368,BELHADJI,64,15,..
35.369,BOUCHET,64,15,..
35.370,MARCINIAK,64,15,..
35.371,OUAKILI,64,15,..
35.372,VRANCEANU,64,15,..
35.373,CHEHAB,64,14,..
35.374,COWLEY,64,14,..
35.375,HADDAJI,64,14,..
35.376,JAIN,64,14,..
35.377,MOSOR,64,14,..
35.378,BEN LAHCEN,64,13,..
35.379,BOUIRIG,64,13,..
35.380,CHIRICO,64,13,..
35.381,DODDS,64,13,..
35.382,POLLARD,64,13,..
35.383,AMOAKO,64,12,..
35.384,BOARDMAN,64,12,..
35.385,DOWNING,64,12,..
35.386,HAYDEN,64,12,..
35.387,MANSORI,64,12,..
35.388,VAN DER HEIJDEN,64,12,..
35.389,ZAMOUR,64,12,..
35.390,ZAMOURI,64,12,..
35.391,KHOULE,64,11,6
35.392,AZZAMMOURI,64,11,..
35.393,ENGLAND,64,11,..
35.394,LAOUT,64,11,..
35.395,MEZYAN,64,11,..
35.396,OMRI,64,11,..
35.397,PLANT,64,11,..
35.398,EL KOULALI,64,10,..
35.399,FABRIS,64,10,..
35.400,KALASHNIKOVA,64,10,..
35.401,KAYE,64,10,..
35.402,OUNIR,64,10,..
35.403,PROTSENKO,64,10,..
35.404,ACHITEI,64,9,..
35.405,IMAD,64,9,..
35.406,OUNACER,64,9,..
35.407,RAJJAF,64,9,..
35.408,SOCOL,64,9,..
35.409,SUT,64,9,..
35.410,ARGHIR,64,8,..
35.411,BOUJEKHROUT,64,8,..
35.412,CHILDS,64,8,..
35.413,EL AYADY,64,8,..
35.414,FEDORENKO,64,7,..
35.415,GURGU,64,7,..
35.416,NEGULESCU,64,7,..
35.417,WAKEFIELD,64,7,..
35.418,BREBAN,64,6,..
35.419,DANESCU,64,6,..
35.420,KNOX,64,6,..
35.421,PANDURU,64,6,..
35.422,SARKER,64,6,..
35.423,SMARANDA,64,6,..
35.424,BOUAMIECH,64,5,..
35.425,CALINI,64,5,..
35.426,GOLEA,64,5,..
35.427,LUAN,64,5,..
35.428,TIRLEA,64,5,..
35.429,APOPEI,64,..,..
35.430,BIRTA,64,..,..
35.431,BOANCA,64,..,..
35.432,BUSTEAN,64,..,..
35.433,CHERARIU,64,..,..
35.434,GUZU,64,..,..
35.435,ISCRU,64,..,..
35.436,KARDAVA,64,..,..
35.437,PETRARU,64,..,..
35.438,WRAY,64,..,..
35.439,FAZA,63,117,..
35.440,YEVENES,63,113,..
35.441,AVILAS,63,110,..
35.442,DE PERALTA,63,108,..
35.443,CABREDO,63,104,..
35.444,MARTINEZ DE IBARRETA,63,101,..
35.445,ISOBA,63,100,..
35.446,SABANZA,63,98,..
35.447,DE PINHO,63,96,..
35.448,LAGAREJO,63,96,..
35.449,LULUAGA,63,95,..
35.450,CRUZAT,63,94,..
35.451,LA HUERTA,63,93,..
35.452,CHAGLLA,63,92,5
35.453,DIKOV,63,91,5
35.454,BARDILLO,63,90,..
35.455,ITURRINO,63,90,..
35.456,MAZANA,63,88,..
35.457,FOCES,63,86,..
35.458,MONTEGRIFO,63,86,..
35.459,URCERA,63,86,..
35.460,UÑO,63,85,..
35.461,OROÑA,63,84,..
35.462,MOURULLO,63,83,..
35.463,GUATO,63,82,5
35.464,ARANTON,63,82,..
35.465,CABARCAS,63,82,..
35.466,CASASOLAS,63,82,..
35.467,ANTONETE,63,81,..
35.468,BEADES,63,80,..
35.469,SALPICO,63,80,..
35.470,DACOBA,63,79,..
35.471,BERROY,63,78,..
35.472,JOVELLANOS,63,78,..
35.473,VEZA,63,78,..
35.474,CARBI,63,77,..
35.475,ASTRUGA,63,76,..
35.476,CREGENZAN,63,76,..
35.477,MATOSAS,63,76,..
35.478,PALAREA,63,76,..
35.479,URI,63,76,..
35.480,AQUESOLO,63,75,..
35.481,BALDERA,63,75,..
35.482,HADZHIEVA,63,75,..
35.483,URZOLA,63,74,..
35.484,ESTARTUS,63,73,..
35.485,IDARRETA,63,73,..
35.486,ROQUEIRO,63,73,..
35.487,FLOREJACHS,63,72,..
35.488,MINGOL,63,72,..
35.489,SAJARDO,63,72,..
35.490,SARMENTO,63,72,..
35.491,CASALINS,63,71,..
35.492,ESTENSORO,63,71,..
35.493,UVIDIA,63,71,..
35.494,VERAGUA,63,71,..
35.495,ESQUETA,63,70,..
35.496,CUECAS,63,69,5
35.497,ALBARELLOS,63,69,..
35.498,ENTERRIA,63,69,..
35.499,FORANO,63,69,..
35.500,YUPANGUI,63,69,..
35.501,BURGUE,63,68,..
35.502,LABARCA,63,68,..
35.503,ARISTORENA,63,67,..
35.504,BELOTTO,63,67,..
35.505,DE MADRID,63,67,..
35.506,GARCIA DE LA RASILLA,63,67,..
35.507,RABANERA,63,67,..
35.508,SANCHEZ DE IBARGUEN,63,67,..
35.509,YANCHA,63,67,..
35.510,PEREZ REJON,63,66,..
35.511,SANCHEZ VILLARES,63,66,..
35.512,ALDABALDETRECU,63,65,..
35.513,CISTERO,63,65,..
35.514,FERNANDEZ LAYOS,63,65,..
35.515,LEGAL,63,65,..
35.516,ORTIZ DE ARRI,63,65,..
35.517,ORTIZ DE LA TABLA,63,65,..
35.518,SAMAME,63,65,..
35.519,TOICHOA,63,65,..
35.520,VIDALLACH,63,65,..
35.521,ALFEIRAN,63,64,..
35.522,GARCIA SILVESTRE,63,64,..
35.523,JOARISTI,63,64,..
35.524,OLIACH,63,64,..
35.525,PICAZOS,63,64,..
35.526,SOBRADIEL,63,64,..
35.527,ARANDOJO,63,63,..
35.528,ATXAGA,63,62,..
35.529,DOBLARE,63,62,..
35.530,ELCHE,63,62,..
35.531,FIGUEIRAL,63,62,..
35.532,SALAMAÑA,63,62,..
35.533,TURNE,63,62,..
35.534,AMETLLA,63,61,..
35.535,CABALL,63,61,..
35.536,COMALAT,63,61,..
35.537,PALAIN,63,61,..
35.538,PERNI,63,61,..
35.539,DE LORA,63,60,..
35.540,LASAUCA,63,60,..
35.541,UGARTONDO,63,60,..
35.542,WALIAS,63,60,..
35.543,ANZOATEGUI,63,59,..
35.544,CAZAL,63,59,..
35.545,DAOIZ,63,59,..
35.546,FRISACH,63,59,..
35.547,GERAS,63,59,..
35.548,LOMARES,63,59,..
35.549,MONTANET,63,59,..
35.550,NECIOSUP,63,59,..
35.551,REJADO,63,59,..
35.552,CUENYA,63,58,..
35.553,GADEO,63,58,..
35.554,INSENSE,63,58,..
35.555,ITUERO,63,58,..
35.556,MANDRI,63,58,..
35.557,MUNIVE,63,58,..
35.558,BEAS PEREZ DE TUDELA,63,57,..
35.559,NAUSIA,63,57,..
35.560,SOTORRA,63,57,..
35.561,APREA,63,56,..
35.562,BOTUBOL,63,56,..
35.563,DEL CUBO,63,56,..
35.564,PILLACA,63,56,..
35.565,BUREBA,63,55,..
35.566,FELICIO,63,55,..
35.567,MARCILLAS,63,55,..
35.568,MARIÑOS,63,55,..
35.569,SAVE,63,55,..
35.570,CAPARO,63,54,..
35.571,SAMBOY,63,54,..
35.572,TIDO,63,54,..
35.573,CUN,63,53,..
35.574,DALMEIDA,63,53,..
35.575,FERNANDEZ CORUGEDO,63,53,..
35.576,GOMEZ DE TEJADA,63,53,..
35.577,GORRETAS,63,53,..
35.578,HENRIQUEZ DE LUNA,63,53,..
35.579,LIMONTA,63,53,..
35.580,TOMAZ,63,53,..
35.581,ANANGONO,63,52,..
35.582,BALEBONA,63,52,..
35.583,FONTELOS,63,52,..
35.584,LANDEO,63,52,..
35.585,MENDEZ TRELLES,63,52,..
35.586,SEÑORON,63,52,..
35.587,BATALLAS,63,51,..
35.588,CHAVERNAS,63,51,..
35.589,CLETO,63,51,..
35.590,GONZALEZ DE RIVERA,63,51,..
35.591,MALTEZ,63,51,..
35.592,GEN,63,50,..
35.593,GOTARRA,63,50,..
35.594,LEIDA,63,50,..
35.595,NAVARRET,63,50,..
35.596,NORAMBUENA,63,50,..
35.597,PITTA,63,50,..
35.598,BAIDE,63,49,..
35.599,GUADA,63,49,..
35.600,LECLERC,63,49,..
35.601,MOULIAA,63,49,..
35.602,PURULL,63,49,..
35.603,BENTANCUR,63,48,..
35.604,CAMUENDO,63,48,..
35.605,CARRILLERO,63,47,..
35.606,LAGUNAR,63,47,..
35.607,SAN VALERO,63,47,..
35.608,ACHOR,63,46,..
35.609,CHOW,63,46,..
35.610,GRACIANTEPARALUCETA,63,46,..
35.611,SAUQUET,63,46,..
35.612,GALDIZ,63,45,..
35.613,LUJE,63,45,..
35.614,MARTIN URDA,63,45,..
35.615,SENTIES,63,45,..
35.616,SAMTANI,63,44,10
35.617,CHURIAQUE,63,44,..
35.618,CUERIA,63,44,..
35.619,VELARTE,63,44,..
35.620,BOULANDIER,63,43,..
35.621,ESCURIS,63,43,..
35.622,ISASI ISASMENDI,63,43,..
35.623,LAVENA,63,43,..
35.624,LOPEZ AGUADO,63,43,..
35.625,NONATO,63,43,..
35.626,PEINAZO,63,43,..
35.627,PIULESTAN,63,43,..
35.628,BLAZA,63,42,..
35.629,GOIMIL,63,42,..
35.630,LOPEZ DE TORO,63,42,..
35.631,ABRAHAN,63,41,..
35.632,BERTIN,63,41,..
35.633,BOULIFA,63,41,..
35.634,FIEGO,63,41,..
35.635,GRIMARET,63,41,..
35.636,MARRUENDA,63,41,..
35.637,SECUNZA,63,41,..
35.638,MIRWANI,63,40,20
35.639,GESSA,63,40,..
35.640,MUSSA,63,40,..
35.641,PROUPIN,63,40,..
35.642,ESPARO,63,39,..
35.643,MORENO VENTAS,63,39,..
35.644,NONO,63,39,..
35.645,SENCHERMES,63,39,..
35.646,ARRIMADAS,63,38,..
35.647,ECHAVE SUSTAETA,63,38,..
35.648,GENOHER,63,38,..
35.649,MORCILO,63,38,..
35.650,CUBE,63,37,..
35.651,ALEXANDROVA,63,36,..
35.652,AMEDEY,63,36,..
35.653,PEREZ DEL NOTARIO,63,36,..
35.654,REDOMERO,63,36,..
35.655,SERI,63,36,..
35.656,VISCARRI,63,36,..
35.657,ZAHRAN,63,36,..
35.658,ESCALZA,63,35,..
35.659,JANUARIO,63,35,..
35.660,PINOCHET,63,35,..
35.661,SOUCHEIRON,63,35,..
35.662,PAGONABARRAGA,63,34,..
35.663,TRABADELA,63,34,..
35.664,CUPUERAN,63,33,..
35.665,CLAUSEN,63,32,..
35.666,MARTINEZ DE OLCOZ,63,32,..
35.667,PURA,63,32,..
35.668,ARGUIÑARIZ,63,31,..
35.669,ONI,63,31,..
35.670,YOSIFOVA,63,31,..
35.671,BERNARDEAU,63,30,..
35.672,CIFREDO,63,30,..
35.673,CONFORTO,63,30,..
35.674,IRABURU,63,30,..
35.675,SAMARA,63,30,..
35.676,SANCHEZ AGESTA,63,30,..
35.677,AMERICO,63,29,..
35.678,GARTNER,63,29,..
35.679,LAZIZI,63,29,..
35.680,PORCU,63,29,..
35.681,DJASSI,63,28,7
35.682,HWANG,63,28,..
35.683,ORBARA,63,28,..
35.684,RAIMONDO,63,28,..
35.685,BARMOU,63,27,7
35.686,JOUBERT,63,27,..
35.687,OUKILI,63,27,..
35.688,PANKOVA,63,27,..
35.689,FERNANDEZ CUEVAS,63,26,..
35.690,GIAQUINTA,63,26,..
35.691,PANFIL,63,25,..
35.692,MORJANE,63,24,..
35.693,SCHRADER,63,24,..
35.694,HASSI,63,23,6
35.695,KELLNER,63,23,..
35.696,MENARD,63,23,..
35.697,NIKIFOROVA,63,23,..
35.698,POULSEN,63,23,..
35.699,GOTZ,63,22,..
35.700,HA,63,22,..
35.701,KOULALI,63,22,..
35.702,M'RABET,63,22,..
35.703,DAOUMI,63,21,6
35.704,BOUBEKRI,63,21,..
35.705,GILLET,63,21,..
35.706,KARPOVA,63,21,..
35.707,KHADIRI,63,21,..
35.708,LUKE,63,21,..
35.709,SAKA,63,21,..
35.710,ZAHOUANI,63,21,..
35.711,ELSAYED,63,20,..
35.712,EZZARHOUNI,63,20,..
35.713,EZZIANI,63,20,..
35.714,GIUDICI,63,20,..
35.715,MRABTI,63,20,..
35.716,SERIO,63,20,..
35.717,EL HARBOULI,63,19,5
35.718,LIGUORI,63,19,..
35.719,NAOUI,63,19,..
35.720,SAIBARI,63,19,..
35.721,BOUCHNAFI,63,18,..
35.722,BULLOCK,63,18,..
35.723,DIBA,63,18,..
35.724,NOUGAOUI,63,18,..
35.725,SCHIAVONE,63,18,..
35.726,BATE,63,17,..
35.727,BOUDCHICH,63,17,..
35.728,BUKHARI,63,17,..
35.729,HAMON,63,17,..
35.730,LUONGO,63,17,..
35.731,PROSPERI,63,17,..
35.732,BOULERHCHA,63,16,6
35.733,BUONO,63,16,..
35.734,EL FACHTALI,63,16,..
35.735,HACKETT,63,16,..
35.736,KASIMI,63,16,..
35.737,LIZARTZA,63,16,..
35.738,MKADMI,63,16,..
35.739,TOUFIQ,63,16,..
35.740,CHAFIA,63,15,..
35.741,D'AMORE,63,15,..
35.742,ESSAMADI,63,15,..
35.743,KRYLOVA,63,15,..
35.744,PACINI,63,15,..
35.745,EL HASSANY,63,14,..
35.746,KONTA,63,14,..
35.747,SCHOLTEN,63,14,..
35.748,SIDOROV,63,14,..
35.749,STEEN,63,14,..
35.750,STOCKER,63,14,..
35.751,ARRAHMANI,63,13,..
35.752,CARLINO,63,13,..
35.753,HEPBURN,63,13,..
35.754,KALINOV,63,13,..
35.755,PAVONE,63,13,..
35.756,SELLOUMI,63,13,..
35.757,ARBOUCH,63,12,..
35.758,BENAMRANE,63,12,..
35.759,DARDOURI,63,12,..
35.760,DONALD,63,12,..
35.761,MCKEE,63,12,..
35.762,ASLAOUI,63,11,..
35.763,BAYDI,63,11,..
35.764,BLOCK,63,11,..
35.765,BOUDERBALA,63,11,..
35.766,CLAY,63,11,..
35.767,EL GHALMI,63,11,..
35.768,EL HAMDAOUY,63,11,..
35.769,MANGIONE,63,11,..
35.770,OSAZEE,63,11,..
35.771,ROSELLI,63,11,..
35.772,SAFARYAN,63,11,..
35.773,AFROUKH,63,10,..
35.774,ARBA,63,10,..
35.775,DEMBAGA,63,10,..
35.776,EL AMMARTI,63,10,..
35.777,EL JAGHAOUI,63,10,..
35.778,GACHE,63,10,..
35.779,KIBOUCH,63,10,..
35.780,LANGLEY,63,10,..
35.781,ONUOHA,63,10,..
35.782,OUBASLAM,63,10,..
35.783,TRINCA,63,10,..
35.784,GANDEGA,63,9,5
35.785,BOUAZZI,63,9,..
35.786,BOUTACHKOURT,63,9,..
35.787,FAIDA,63,9,..
35.788,MODORAN,63,9,..
35.789,SALIMI,63,9,..
35.790,BODOR,63,8,..
35.791,FIAT,63,8,..
35.792,RODIONOVA,63,8,..
35.793,TASCA,63,8,..
35.794,BALLACH,63,7,..
35.795,BOUNOUH,63,7,..
35.796,COLOMPAR,63,7,..
35.797,IBANESCU,63,7,..
35.798,PIRLOG,63,7,..
35.799,SZYMANSKI,63,7,..
35.800,TITOV,63,7,..
35.801,VAN VLIET,63,7,..
35.802,BARBUTA,63,6,..
35.803,CLIM,63,6,..
35.804,LENG,63,6,..
35.805,SLOBODYAN,63,6,..
35.806,VASYLENKO,63,6,..
35.807,JARBOUA,63,5,..
35.808,MEDREA,63,5,..
35.809,SPOIALA,63,5,..
35.810,ASAFTEI,63,..,..
35.811,BRICIU,63,..,..
35.812,DOUKOURE,63,..,..
35.813,EL AZZABI,63,..,..
35.814,EL MAADIOUI,63,..,..
35.815,FOLEA,63,..,..
35.816,GHOUFAIRI,63,..,..
35.817,GRIGUTA,63,..,..
35.818,HAVRYLYUK,63,..,..
35.819,HERCIU,63,..,..
35.820,MEDELEANU,63,..,..
35.821,MEHBOOB,63,..,..
35.822,MENZOU,63,..,..
35.823,NIE,63,..,..
35.824,NING,63,..,..
35.825,NUTTALL,63,..,..
35.826,PURDEA,63,..,..
35.827,SARCA,63,..,..
35.828,SMEU,63,..,..
35.829,WAINWRIGHT,63,..,..
35.830,EYANG,62,206,..
35.831,ENANO,62,146,..
35.832,ORAYEN,62,135,..
35.833,SERVET,62,111,..
35.834,MERIEL,62,104,..
35.835,CRU,62,102,..
35.836,CURBERA,62,97,..
35.837,GUITIERREZ,62,97,..
35.838,RICOL,62,96,..
35.839,PERISE,62,95,..
35.840,QUIVIRA,62,95,..
35.841,FERNANEZ,62,94,..
35.842,ARSENAL,62,93,..
35.843,EMBEITA,62,91,..
35.844,FO,62,90,..
35.845,SAN MAMES,62,88,..
35.846,BERMUDES,62,87,..
35.847,SAMPELAYO,62,87,..
35.848,ARAOLAZA,62,86,..
35.849,CARBALLOSA,62,86,..
35.850,MARAGALL,62,86,..
35.851,PAMPALONA,62,85,..
35.852,VILAÑA,62,85,..
35.853,ALULEMA,62,83,..
35.854,ARNALDA,62,83,..
35.855,JAIMERENA,62,83,..
35.856,AGUILLON,62,82,..
35.857,COSSI,62,81,..
35.858,MARASIGAN,62,81,..
35.859,ELFAU,62,80,..
35.860,BARBERY,62,79,..
35.861,BELL LLOCH,62,79,..
35.862,JULAR,62,79,..
35.863,AL LUCH,62,78,..
35.864,CODERQUE,62,78,..
35.865,CUTIPA,62,78,..
35.866,ESCONTRELA,62,77,..
35.867,ESTRAMIL,62,77,..
35.868,FAEDO,62,77,..
35.869,PEREJIL,62,77,..
35.870,ANTILLAQUE,62,76,..
35.871,GONZALEZ ANLEO,62,76,..
35.872,BOYARIZO,62,75,..
35.873,FERNANDEZ CAVADA,62,75,..
35.874,TIESO,62,75,..
35.875,NASIMBA,62,74,5
35.876,AZKUETA,62,74,..
35.877,RIFATERRA,62,74,..
35.878,ESCAVIA,62,73,..
35.879,GUACHO,62,73,..
35.880,HUIZA,62,73,..
35.881,JARDINES,62,73,..
35.882,MELAR,62,73,..
35.883,ARIVE,62,72,..
35.884,CALLICO,62,72,..
35.885,GARCIA ROJAS,62,72,..
35.886,INDARTE,62,72,..
35.887,MORIDO,62,72,..
35.888,VERDENY,62,72,..
35.889,CARDELLAT,62,71,..
35.890,MANGRIÑAN,62,71,..
35.891,PARENS,62,71,..
35.892,PEIRA,62,71,..
35.893,SAUN,62,71,..
35.894,URDANPILLETA,62,71,..
35.895,BOLZONI,62,70,..
35.896,DARNACULLETA,62,70,..
35.897,GOMICIA,62,70,..
35.898,CAJIGOS,62,68,..
35.899,DE SEGOVIA,62,68,..
35.900,MATANGO,62,68,..
35.901,CABALIN,62,66,..
35.902,LEBREDO,62,66,..
35.903,ORDOBAS,62,66,..
35.904,ALGARTE,62,65,..
35.905,CERRADELO,62,65,..
35.906,LEICEAGA,62,65,..
35.907,ALBORNA,62,64,..
35.908,AOSTRI,62,64,..
35.909,JAILLITA,62,64,..
35.910,LAPESA,62,64,..
35.911,SARCOS,62,64,..
35.912,SERRAPIO,62,64,..
35.913,TINEDO,62,64,..
35.914,ARGAÑA,62,63,..
35.915,BUGATTO,62,63,..
35.916,DUBLINO,62,63,..
35.917,MUEL,62,63,..
35.918,MURGADAS,62,63,..
35.919,RAJAS,62,63,..
35.920,SALADICH,62,63,..
35.921,CIGALES,62,62,..
35.922,SAÑAS,62,62,..
35.923,TESIAS,62,62,..
35.924,TOLINO,62,62,..
35.925,TOSQUELLA,62,62,..
35.926,BAILLY BAILLIERE,62,61,..
35.927,GUAYARA,62,61,..
35.928,LAPEYRA,62,61,..
35.929,MAIREN,62,61,..
35.930,SERRERA,62,61,..
35.931,LLUMITASIG,62,60,10
35.932,BASOMBA,62,60,..
35.933,CARRETER,62,60,..
35.934,CASALED,62,60,..
35.935,LOPEZ ATALAYA,62,60,..
35.936,MEDALLA,62,60,..
35.937,POCIÑA,62,60,..
35.938,SARDO,62,60,..
35.939,MULLERA,62,59,..
35.940,ANDECHAGA,62,58,..
35.941,CANTORNA,62,58,..
35.942,HERNANDEZ MORA,62,58,..
35.943,POLITE,62,58,..
35.944,QUINTANAS,62,58,..
35.945,VELAURE,62,58,..
35.946,CHIPANTIZA,62,57,..
35.947,DEMPERE,62,57,..
35.948,DIAZ AMBRONA,62,57,..
35.949,INGRESA,62,57,..
35.950,PLANTALECH,62,57,..
35.951,SANCHEZ MAJANO,62,57,..
35.952,ALVAREZ DE LUNA,62,56,..
35.953,BERJOYO,62,56,..
35.954,CHANTRES,62,56,..
35.955,MIRAVENT,62,56,..
35.956,SUFUENTES,62,56,..
35.957,AMPLE,62,55,..
35.958,ARBELLA,62,55,..
35.959,DIAZ OBREGON,62,55,..
35.960,CARAGUAY,62,54,5
35.961,BEAUTELL,62,54,..
35.962,PINET,62,54,..
35.963,RELANZON,62,54,..
35.964,SABATEL,62,54,..
35.965,ELECHIGUERRA,62,53,..
35.966,FUMAS,62,53,..
35.967,PIOTE,62,53,..
35.968,TORRADAS,62,53,..
35.969,AMARIS,62,52,..
35.970,BALL LLOSERA,62,52,..
35.971,CUZA,62,52,..
35.972,LLODIO,62,52,..
35.973,PALECHOR,62,52,..
35.974,SERRALLET,62,52,..
35.975,XURIGUERA,62,52,..
35.976,AMELIVIA,62,51,..
35.977,CARCOLE,62,51,..
35.978,COTORE,62,51,..
35.979,DE FUENTE,62,51,..
35.980,ESCALER,62,51,..
35.981,LINACISORO,62,51,..
